warm start from runs/run100k/ckpt_100000.pt (2,773,699 params)
learner on mps, 6 workers x 48 games (cpu, 2 threads), sims=32, net 2,773,699 params, study=on, gate at 0 games
  GATE OPEN @1: study/resignation enabled
[25/60000] warmup | plies 49 decisive 96% | buffer 1229 steps 0 | 12.3 g/min eta 81.5h
[3700/60000] loss 2.052 (pi 1.645 v 0.078 q 0.029 c 0.043) | plies 100 decisive 82% | buffer 200000 steps 6660 | 66.0 g/min eta 14.2h
[3725/60000] loss 2.051 (pi 1.644 v 0.078 q 0.029 c 0.043) | plies 101 decisive 82% | buffer 200000 steps 6708 | 65.9 g/min eta 14.2h
[3750/60000] loss 2.050 (pi 1.641 v 0.079 q 0.029 c 0.043) | plies 100 decisive 83% | buffer 200000 steps 6754 | 66.0 g/min eta 14.2h
[3775/60000] loss 2.059 (pi 1.645 v 0.080 q 0.029 c 0.043) | plies 102 decisive 82% | buffer 200000 steps 6803 | 66.0 g/min eta 14.2h
[3800/60000] loss 2.057 (pi 1.644 v 0.079 q 0.029 c 0.044) | plies 103 decisive 82% | buffer 200000 steps 6847 | 66.1 g/min eta 14.2h
[3825/60000] loss 2.059 (pi 1.644 v 0.080 q 0.029 c 0.044) | plies 103 decisive 82% | buffer 200000 steps 6896 | 66.2 g/min eta 14.1h
[3850/60000] loss 2.057 (pi 1.646 v 0.079 q 0.030 c 0.044) | plies 104 decisive 80% | buffer 200000 steps 6938 | 66.2 g/min eta 14.1h
[3875/60000] loss 2.058 (pi 1.648 v 0.079 q 0.029 c 0.043) | plies 102 decisive 84% | buffer 200000 steps 6983 | 66.0 g/min eta 14.2h
[3900/60000] loss 2.054 (pi 1.644 v 0.079 q 0.029 c 0.043) | plies 102 decisive 84% | buffer 200000 steps 7037 | 66.1 g/min eta 14.2h
[3925/60000] loss 2.062 (pi 1.649 v 0.080 q 0.029 c 0.042) | plies 102 decisive 82% | buffer 200000 steps 7085 | 66.0 g/min eta 14.2h
[3950/60000] loss 2.060 (pi 1.647 v 0.080 q 0.029 c 0.043) | plies 103 decisive 81% | buffer 200000 steps 7134 | 65.9 g/min eta 14.2h
[3975/60000] loss 2.056 (pi 1.644 v 0.080 q 0.029 c 0.042) | plies 103 decisive 82% | buffer 200000 steps 7180 | 65.9 g/min eta 14.2h
[4000/60000] loss 2.048 (pi 1.635 v 0.081 q 0.029 c 0.042) | plies 103 decisive 82% | buffer 200000 steps 7227 | 65.9 g/min eta 14.2h
  EVAL @4000: q-greedy 5-19-0 | policy-greedy 11-13-0 | search 8-0-0 (eval 51s)
[4025/60000] loss 2.057 (pi 1.641 v 0.081 q 0.029 c 0.043) | plies 105 decisive 80% | buffer 200000 steps 7279 | 65.1 g/min eta 14.3h
[4050/60000] loss 2.063 (pi 1.646 v 0.080 q 0.029 c 0.044) | plies 107 decisive 80% | buffer 200000 steps 7330 | 65.4 g/min eta 14.3h
[4075/60000] loss 2.065 (pi 1.651 v 0.080 q 0.029 c 0.043) | plies 108 decisive 78% | buffer 200000 steps 7380 | 65.7 g/min eta 14.2h
[4100/60000] loss 2.071 (pi 1.658 v 0.080 q 0.029 c 0.042) | plies 108 decisive 76% | buffer 200000 steps 7431 | 66.0 g/min eta 14.1h
[4125/60000] loss 2.068 (pi 1.652 v 0.080 q 0.029 c 0.043) | plies 110 decisive 74% | buffer 200000 steps 7480 | 65.9 g/min eta 14.1h
[4150/60000] loss 2.063 (pi 1.646 v 0.081 q 0.029 c 0.044) | plies 111 decisive 73% | buffer 200000 steps 7534 | 65.8 g/min eta 14.2h
[4175/60000] loss 2.050 (pi 1.634 v 0.079 q 0.029 c 0.044) | plies 112 decisive 72% | buffer 200000 steps 7584 | 65.7 g/min eta 14.2h
[4200/60000] loss 2.059 (pi 1.643 v 0.079 q 0.029 c 0.043) | plies 114 decisive 69% | buffer 200000 steps 7633 | 65.8 g/min eta 14.1h
[4225/60000] loss 2.063 (pi 1.646 v 0.079 q 0.029 c 0.043) | plies 111 decisive 70% | buffer 200000 steps 7675 | 65.7 g/min eta 14.2h
[4250/60000] loss 2.057 (pi 1.640 v 0.080 q 0.029 c 0.044) | plies 111 decisive 72% | buffer 200000 steps 7723 | 65.6 g/min eta 14.2h
[4275/60000] loss 2.060 (pi 1.643 v 0.080 q 0.029 c 0.044) | plies 111 decisive 71% | buffer 200000 steps 7773 | 65.8 g/min eta 14.1h
[4300/60000] loss 2.058 (pi 1.641 v 0.080 q 0.028 c 0.043) | plies 110 decisive 74% | buffer 200000 steps 7820 | 65.8 g/min eta 14.1h
[4325/60000] loss 2.064 (pi 1.645 v 0.080 q 0.029 c 0.044) | plies 109 decisive 76% | buffer 200000 steps 7868 | 65.8 g/min eta 14.1h
[4350/60000] loss 2.055 (pi 1.641 v 0.080 q 0.029 c 0.044) | plies 109 decisive 76% | buffer 200000 steps 7922 | 65.9 g/min eta 14.1h
[4375/60000] loss 2.059 (pi 1.643 v 0.080 q 0.029 c 0.044) | plies 107 decisive 78% | buffer 200000 steps 7966 | 65.9 g/min eta 14.1h
[4400/60000] loss 2.056 (pi 1.640 v 0.080 q 0.028 c 0.043) | plies 106 decisive 81% | buffer 200000 steps 8015 | 65.9 g/min eta 14.1h
[4425/60000] loss 2.062 (pi 1.644 v 0.080 q 0.029 c 0.044) | plies 108 decisive 81% | buffer 200000 steps 8066 | 66.0 g/min eta 14.0h
[4450/60000] loss 2.065 (pi 1.646 v 0.080 q 0.029 c 0.044) | plies 110 decisive 78% | buffer 200000 steps 8117 | 65.9 g/min eta 14.0h
[4475/60000] loss 2.062 (pi 1.642 v 0.080 q 0.028 c 0.043) | plies 110 decisive 78% | buffer 200000 steps 8168 | 65.8 g/min eta 14.1h
[4500/60000] loss 2.060 (pi 1.640 v 0.080 q 0.028 c 0.043) | plies 109 decisive 79% | buffer 200000 steps 8216 | 65.8 g/min eta 14.1h
[4525/60000] loss 2.057 (pi 1.638 v 0.080 q 0.028 c 0.042) | plies 109 decisive 78% | buffer 200000 steps 8255 | 65.8 g/min eta 14.0h
[4550/60000] loss 2.063 (pi 1.643 v 0.080 q 0.028 c 0.043) | plies 106 decisive 80% | buffer 200000 steps 8301 | 65.9 g/min eta 14.0h
[4575/60000] loss 2.057 (pi 1.638 v 0.080 q 0.028 c 0.043) | plies 107 decisive 79% | buffer 200000 steps 8347 | 66.0 g/min eta 14.0h
[4600/60000] loss 2.062 (pi 1.640 v 0.080 q 0.028 c 0.042) | plies 106 decisive 79% | buffer 200000 steps 8394 | 66.0 g/min eta 14.0h
[4625/60000] loss 2.060 (pi 1.640 v 0.080 q 0.028 c 0.043) | plies 105 decisive 80% | buffer 200000 steps 8441 | 66.1 g/min eta 14.0h
[4650/60000] loss 2.055 (pi 1.636 v 0.079 q 0.028 c 0.043) | plies 104 decisive 82% | buffer 200000 steps 8493 | 66.1 g/min eta 14.0h
[4675/60000] loss 2.061 (pi 1.641 v 0.080 q 0.029 c 0.043) | plies 103 decisive 84% | buffer 200000 steps 8543 | 66.1 g/min eta 14.0h
[4700/60000] loss 2.057 (pi 1.641 v 0.079 q 0.028 c 0.042) | plies 103 decisive 84% | buffer 200000 steps 8590 | 66.0 g/min eta 14.0h
[4725/60000] loss 2.058 (pi 1.639 v 0.080 q 0.028 c 0.043) | plies 102 decisive 84% | buffer 200000 steps 8631 | 65.9 g/min eta 14.0h
[4750/60000] loss 2.065 (pi 1.647 v 0.080 q 0.028 c 0.042) | plies 103 decisive 84% | buffer 200000 steps 8681 | 65.9 g/min eta 14.0h
[4775/60000] loss 2.061 (pi 1.642 v 0.080 q 0.028 c 0.042) | plies 104 decisive 82% | buffer 200000 steps 8728 | 65.9 g/min eta 14.0h
[4800/60000] loss 2.065 (pi 1.645 v 0.080 q 0.028 c 0.043) | plies 102 decisive 83% | buffer 200000 steps 8772 | 65.9 g/min eta 13.9h
[4825/60000] loss 2.059 (pi 1.638 v 0.080 q 0.028 c 0.043) | plies 104 decisive 82% | buffer 200000 steps 8823 | 66.0 g/min eta 13.9h
[4850/60000] loss 2.066 (pi 1.646 v 0.080 q 0.028 c 0.043) | plies 103 decisive 82% | buffer 200000 steps 8868 | 66.1 g/min eta 13.9h
[4875/60000] loss 2.069 (pi 1.648 v 0.081 q 0.028 c 0.043) | plies 102 decisive 81% | buffer 200000 steps 8914 | 66.1 g/min eta 13.9h
[4900/60000] loss 2.068 (pi 1.648 v 0.080 q 0.028 c 0.043) | plies 104 decisive 79% | buffer 200000 steps 8961 | 66.2 g/min eta 13.9h
[4925/60000] loss 2.064 (pi 1.646 v 0.080 q 0.028 c 0.044) | plies 106 decisive 80% | buffer 200000 steps 9009 | 66.1 g/min eta 13.9h
[4950/60000] loss 2.052 (pi 1.637 v 0.080 q 0.028 c 0.044) | plies 104 decisive 80% | buffer 200000 steps 9057 | 66.1 g/min eta 13.9h
[4975/60000] loss 2.062 (pi 1.647 v 0.080 q 0.028 c 0.044) | plies 105 decisive 80% | buffer 200000 steps 9106 | 66.3 g/min eta 13.8h
[5000/60000] loss 2.055 (pi 1.642 v 0.079 q 0.028 c 0.043) | plies 106 decisive 78% | buffer 200000 steps 9149 | 66.3 g/min eta 13.8h
  EVAL @5000: q-greedy 0-24-0 | policy-greedy 6-18-0 | search 8-0-0 (eval 42s)
[5025/60000] loss 2.061 (pi 1.648 v 0.079 q 0.028 c 0.043) | plies 104 decisive 80% | buffer 200000 steps 9196 | 65.8 g/min eta 13.9h
[5050/60000] loss 2.059 (pi 1.647 v 0.079 q 0.028 c 0.044) | plies 104 decisive 80% | buffer 200000 steps 9244 | 66.0 g/min eta 13.9h
[5075/60000] loss 2.058 (pi 1.646 v 0.080 q 0.028 c 0.044) | plies 104 decisive 80% | buffer 200000 steps 9287 | 66.0 g/min eta 13.9h
[5100/60000] loss 2.041 (pi 1.630 v 0.080 q 0.028 c 0.043) | plies 102 decisive 82% | buffer 200000 steps 9333 | 66.1 g/min eta 13.8h
[5125/60000] loss 2.037 (pi 1.627 v 0.080 q 0.028 c 0.044) | plies 103 decisive 82% | buffer 200000 steps 9381 | 66.1 g/min eta 13.8h
[5150/60000] loss 2.040 (pi 1.629 v 0.080 q 0.028 c 0.044) | plies 103 decisive 83% | buffer 200000 steps 9429 | 66.1 g/min eta 13.8h
[5175/60000] loss 2.039 (pi 1.629 v 0.080 q 0.027 c 0.044) | plies 102 decisive 84% | buffer 200000 steps 9474 | 66.1 g/min eta 13.8h
[5200/60000] loss 2.037 (pi 1.628 v 0.079 q 0.028 c 0.045) | plies 102 decisive 84% | buffer 200000 steps 9519 | 66.1 g/min eta 13.8h
[5225/60000] loss 2.030 (pi 1.625 v 0.078 q 0.028 c 0.044) | plies 104 decisive 84% | buffer 200000 steps 9569 | 66.1 g/min eta 13.8h
[5250/60000] loss 2.038 (pi 1.633 v 0.078 q 0.027 c 0.043) | plies 104 decisive 84% | buffer 200000 steps 9619 | 66.3 g/min eta 13.8h
[5275/60000] loss 2.037 (pi 1.632 v 0.079 q 0.027 c 0.043) | plies 105 decisive 84% | buffer 200000 steps 9667 | 66.2 g/min eta 13.8h
[5300/60000] loss 2.039 (pi 1.633 v 0.079 q 0.027 c 0.043) | plies 106 decisive 84% | buffer 200000 steps 9713 | 66.2 g/min eta 13.8h
[5325/60000] loss 2.039 (pi 1.634 v 0.079 q 0.027 c 0.043) | plies 105 decisive 80% | buffer 200000 steps 9755 | 66.2 g/min eta 13.8h
[5350/60000] loss 2.038 (pi 1.634 v 0.078 q 0.027 c 0.044) | plies 106 decisive 80% | buffer 200000 steps 9805 | 66.2 g/min eta 13.8h
[5375/60000] loss 2.045 (pi 1.639 v 0.079 q 0.027 c 0.044) | plies 108 decisive 79% | buffer 200000 steps 9858 | 66.3 g/min eta 13.7h
[5400/60000] loss 2.047 (pi 1.640 v 0.079 q 0.027 c 0.044) | plies 108 decisive 79% | buffer 200000 steps 9905 | 66.2 g/min eta 13.7h
[5425/60000] loss 2.047 (pi 1.639 v 0.079 q 0.027 c 0.043) | plies 107 decisive 80% | buffer 200000 steps 9953 | 66.2 g/min eta 13.7h
[5450/60000] loss 2.044 (pi 1.637 v 0.079 q 0.028 c 0.043) | plies 107 decisive 80% | buffer 200000 steps 9998 | 66.1 g/min eta 13.8h
[5475/60000] loss 2.046 (pi 1.641 v 0.079 q 0.028 c 0.044) | plies 108 decisive 80% | buffer 200000 steps 10048 | 66.2 g/min eta 13.7h
[5500/60000] loss 2.049 (pi 1.644 v 0.078 q 0.027 c 0.045) | plies 107 decisive 80% | buffer 200000 steps 10093 | 66.2 g/min eta 13.7h
[5525/60000] loss 2.048 (pi 1.646 v 0.078 q 0.027 c 0.044) | plies 106 decisive 80% | buffer 200000 steps 10139 | 66.2 g/min eta 13.7h
[5550/60000] loss 2.044 (pi 1.646 v 0.078 q 0.027 c 0.043) | plies 106 decisive 80% | buffer 200000 steps 10191 | 66.2 g/min eta 13.7h
[5575/60000] loss 2.042 (pi 1.643 v 0.078 q 0.027 c 0.042) | plies 105 decisive 80% | buffer 200000 steps 10239 | 66.3 g/min eta 13.7h
[5600/60000] loss 2.048 (pi 1.647 v 0.078 q 0.027 c 0.043) | plies 105 decisive 80% | buffer 200000 steps 10287 | 66.3 g/min eta 13.7h
[5625/60000] loss 2.043 (pi 1.641 v 0.078 q 0.027 c 0.043) | plies 105 decisive 80% | buffer 200000 steps 10334 | 66.3 g/min eta 13.7h
[5650/60000] loss 2.048 (pi 1.647 v 0.078 q 0.027 c 0.042) | plies 104 decisive 80% | buffer 200000 steps 10382 | 66.3 g/min eta 13.7h
[5675/60000] loss 2.046 (pi 1.647 v 0.077 q 0.027 c 0.042) | plies 103 decisive 79% | buffer 200000 steps 10430 | 66.2 g/min eta 13.7h
[5700/60000] loss 2.050 (pi 1.648 v 0.078 q 0.027 c 0.042) | plies 104 decisive 78% | buffer 200000 steps 10476 | 66.3 g/min eta 13.7h
[5725/60000] loss 2.041 (pi 1.639 v 0.078 q 0.027 c 0.043) | plies 106 decisive 80% | buffer 200000 steps 10527 | 66.3 g/min eta 13.6h
[5750/60000] loss 2.049 (pi 1.646 v 0.079 q 0.027 c 0.043) | plies 105 decisive 79% | buffer 200000 steps 10573 | 66.3 g/min eta 13.6h
[5775/60000] loss 2.043 (pi 1.643 v 0.079 q 0.027 c 0.043) | plies 104 decisive 80% | buffer 200000 steps 10617 | 66.3 g/min eta 13.6h
[5800/60000] loss 2.045 (pi 1.645 v 0.079 q 0.027 c 0.042) | plies 104 decisive 80% | buffer 200000 steps 10658 | 66.3 g/min eta 13.6h
[5825/60000] loss 2.037 (pi 1.640 v 0.079 q 0.027 c 0.042) | plies 102 decisive 81% | buffer 200000 steps 10700 | 66.3 g/min eta 13.6h
[5850/60000] loss 2.040 (pi 1.639 v 0.080 q 0.027 c 0.043) | plies 102 decisive 80% | buffer 200000 steps 10744 | 66.3 g/min eta 13.6h
[5875/60000] loss 2.045 (pi 1.643 v 0.080 q 0.028 c 0.043) | plies 103 decisive 80% | buffer 200000 steps 10796 | 66.3 g/min eta 13.6h
[5900/60000] loss 2.038 (pi 1.638 v 0.079 q 0.027 c 0.044) | plies 104 decisive 80% | buffer 200000 steps 10844 | 66.3 g/min eta 13.6h
[5925/60000] loss 2.033 (pi 1.633 v 0.079 q 0.027 c 0.044) | plies 103 decisive 79% | buffer 200000 steps 10887 | 66.4 g/min eta 13.6h
[5950/60000] loss 2.034 (pi 1.636 v 0.079 q 0.027 c 0.044) | plies 103 decisive 79% | buffer 200000 steps 10936 | 66.4 g/min eta 13.6h
[5975/60000] loss 2.027 (pi 1.629 v 0.079 q 0.027 c 0.044) | plies 103 decisive 80% | buffer 200000 steps 10985 | 66.4 g/min eta 13.6h
[6000/60000] loss 2.025 (pi 1.628 v 0.078 q 0.027 c 0.044) | plies 103 decisive 79% | buffer 200000 steps 11026 | 66.4 g/min eta 13.6h
  EVAL @6000: q-greedy 4-20-0 | policy-greedy 8-16-0 | search 8-0-0 (eval 59s)
[6025/60000] loss 2.035 (pi 1.637 v 0.078 q 0.027 c 0.044) | plies 104 decisive 78% | buffer 200000 steps 11075 | 65.8 g/min eta 13.7h
[6050/60000] loss 2.030 (pi 1.633 v 0.078 q 0.027 c 0.044) | plies 104 decisive 78% | buffer 200000 steps 11122 | 66.0 g/min eta 13.6h
[6075/60000] loss 2.034 (pi 1.637 v 0.079 q 0.027 c 0.043) | plies 102 decisive 80% | buffer 200000 steps 11167 | 66.2 g/min eta 13.6h
[6100/60000] loss 2.039 (pi 1.643 v 0.078 q 0.027 c 0.042) | plies 102 decisive 81% | buffer 200000 steps 11216 | 66.3 g/min eta 13.5h
[6125/60000] loss 2.044 (pi 1.646 v 0.079 q 0.027 c 0.043) | plies 102 decisive 80% | buffer 200000 steps 11266 | 66.3 g/min eta 13.5h
[6150/60000] loss 2.045 (pi 1.645 v 0.079 q 0.027 c 0.044) | plies 100 decisive 82% | buffer 200000 steps 11310 | 66.4 g/min eta 13.5h
[6175/60000] loss 2.040 (pi 1.641 v 0.079 q 0.027 c 0.043) | plies 100 decisive 82% | buffer 200000 steps 11353 | 66.4 g/min eta 13.5h
[6200/60000] loss 2.046 (pi 1.648 v 0.079 q 0.027 c 0.042) | plies 101 decisive 83% | buffer 200000 steps 11401 | 66.3 g/min eta 13.5h
[6225/60000] loss 2.042 (pi 1.646 v 0.079 q 0.027 c 0.043) | plies 101 decisive 83% | buffer 200000 steps 11442 | 66.3 g/min eta 13.5h
[6250/60000] loss 2.032 (pi 1.638 v 0.078 q 0.027 c 0.044) | plies 101 decisive 84% | buffer 200000 steps 11489 | 66.3 g/min eta 13.5h
[6275/60000] loss 2.030 (pi 1.636 v 0.078 q 0.028 c 0.043) | plies 103 decisive 84% | buffer 200000 steps 11537 | 66.3 g/min eta 13.5h
[6300/60000] loss 2.032 (pi 1.639 v 0.078 q 0.027 c 0.043) | plies 102 decisive 83% | buffer 200000 steps 11585 | 66.3 g/min eta 13.5h
[6325/60000] loss 2.035 (pi 1.641 v 0.079 q 0.028 c 0.043) | plies 103 decisive 84% | buffer 200000 steps 11636 | 66.3 g/min eta 13.5h
[6350/60000] loss 2.035 (pi 1.641 v 0.079 q 0.028 c 0.043) | plies 102 decisive 84% | buffer 200000 steps 11676 | 66.4 g/min eta 13.5h
[6375/60000] loss 2.036 (pi 1.643 v 0.079 q 0.027 c 0.043) | plies 103 decisive 84% | buffer 200000 steps 11726 | 66.4 g/min eta 13.5h
[6400/60000] loss 2.030 (pi 1.637 v 0.079 q 0.027 c 0.042) | plies 102 decisive 84% | buffer 200000 steps 11773 | 66.4 g/min eta 13.5h
[6425/60000] loss 2.032 (pi 1.640 v 0.078 q 0.028 c 0.042) | plies 104 decisive 83% | buffer 200000 steps 11823 | 66.4 g/min eta 13.4h
[6450/60000] loss 2.042 (pi 1.646 v 0.079 q 0.028 c 0.042) | plies 104 decisive 80% | buffer 200000 steps 11872 | 66.4 g/min eta 13.4h
[6475/60000] loss 2.036 (pi 1.640 v 0.079 q 0.027 c 0.042) | plies 102 decisive 80% | buffer 200000 steps 11913 | 66.3 g/min eta 13.4h
[6500/60000] loss 2.038 (pi 1.640 v 0.079 q 0.028 c 0.042) | plies 104 decisive 78% | buffer 200000 steps 11964 | 66.4 g/min eta 13.4h
[6525/60000] loss 2.042 (pi 1.647 v 0.078 q 0.027 c 0.041) | plies 104 decisive 76% | buffer 200000 steps 12010 | 66.4 g/min eta 13.4h
[6550/60000] loss 2.043 (pi 1.647 v 0.079 q 0.028 c 0.042) | plies 105 decisive 76% | buffer 200000 steps 12060 | 66.4 g/min eta 13.4h
[6575/60000] loss 2.041 (pi 1.648 v 0.077 q 0.027 c 0.042) | plies 104 decisive 76% | buffer 200000 steps 12106 | 66.4 g/min eta 13.4h
[6600/60000] loss 2.039 (pi 1.645 v 0.078 q 0.028 c 0.042) | plies 104 decisive 76% | buffer 200000 steps 12153 | 66.5 g/min eta 13.4h
[6625/60000] loss 2.039 (pi 1.644 v 0.078 q 0.028 c 0.042) | plies 106 decisive 75% | buffer 200000 steps 12206 | 66.5 g/min eta 13.4h
[6650/60000] loss 2.039 (pi 1.646 v 0.078 q 0.027 c 0.042) | plies 106 decisive 77% | buffer 200000 steps 12249 | 66.4 g/min eta 13.4h
[6675/60000] loss 2.044 (pi 1.650 v 0.079 q 0.027 c 0.042) | plies 108 decisive 76% | buffer 200000 steps 12298 | 66.5 g/min eta 13.4h
[6700/60000] loss 2.044 (pi 1.650 v 0.078 q 0.027 c 0.041) | plies 106 decisive 79% | buffer 200000 steps 12342 | 66.4 g/min eta 13.4h
[6725/60000] loss 2.039 (pi 1.647 v 0.077 q 0.027 c 0.042) | plies 105 decisive 80% | buffer 200000 steps 12387 | 66.3 g/min eta 13.4h
[6750/60000] loss 2.049 (pi 1.653 v 0.079 q 0.027 c 0.042) | plies 106 decisive 80% | buffer 200000 steps 12439 | 66.4 g/min eta 13.4h
[6775/60000] loss 2.051 (pi 1.654 v 0.079 q 0.027 c 0.041) | plies 107 decisive 80% | buffer 200000 steps 12484 | 66.5 g/min eta 13.3h
[6800/60000] loss 2.061 (pi 1.660 v 0.079 q 0.028 c 0.041) | plies 108 decisive 80% | buffer 200000 steps 12531 | 66.5 g/min eta 13.3h
[6825/60000] loss 2.046 (pi 1.646 v 0.079 q 0.027 c 0.041) | plies 107 decisive 82% | buffer 200000 steps 12582 | 66.4 g/min eta 13.3h
[6850/60000] loss 2.041 (pi 1.640 v 0.079 q 0.027 c 0.042) | plies 107 decisive 82% | buffer 200000 steps 12628 | 66.4 g/min eta 13.3h
[6875/60000] loss 2.035 (pi 1.637 v 0.078 q 0.027 c 0.042) | plies 105 decisive 82% | buffer 200000 steps 12673 | 66.5 g/min eta 13.3h
[6900/60000] loss 2.052 (pi 1.648 v 0.080 q 0.027 c 0.042) | plies 105 decisive 84% | buffer 200000 steps 12716 | 66.5 g/min eta 13.3h
[6925/60000] loss 2.059 (pi 1.654 v 0.080 q 0.028 c 0.042) | plies 106 decisive 83% | buffer 200000 steps 12768 | 66.5 g/min eta 13.3h
[6950/60000] loss 2.057 (pi 1.652 v 0.079 q 0.028 c 0.042) | plies 105 decisive 82% | buffer 200000 steps 12815 | 66.5 g/min eta 13.3h
[6975/60000] loss 2.057 (pi 1.652 v 0.080 q 0.028 c 0.042) | plies 106 decisive 80% | buffer 200000 steps 12861 | 66.5 g/min eta 13.3h
[7000/60000] loss 2.060 (pi 1.657 v 0.080 q 0.027 c 0.041) | plies 105 decisive 81% | buffer 200000 steps 12908 | 66.5 g/min eta 13.3h
  EVAL @7000: q-greedy 1-23-0 | policy-greedy 7-17-0 | search 8-0-0 (eval 55s)
[7025/60000] loss 2.057 (pi 1.654 v 0.080 q 0.028 c 0.042) | plies 104 decisive 80% | buffer 200000 steps 12954 | 66.1 g/min eta 13.4h
[7050/60000] loss 2.050 (pi 1.646 v 0.080 q 0.028 c 0.042) | plies 103 decisive 80% | buffer 200000 steps 12996 | 66.2 g/min eta 13.3h
[7075/60000] loss 2.048 (pi 1.640 v 0.080 q 0.027 c 0.041) | plies 104 decisive 80% | buffer 200000 steps 13043 | 66.4 g/min eta 13.3h
[7100/60000] loss 2.058 (pi 1.648 v 0.081 q 0.028 c 0.042) | plies 106 decisive 77% | buffer 200000 steps 13095 | 66.6 g/min eta 13.2h
[7125/60000] loss 2.055 (pi 1.644 v 0.080 q 0.027 c 0.041) | plies 104 decisive 79% | buffer 200000 steps 13138 | 66.5 g/min eta 13.2h
[7150/60000] loss 2.056 (pi 1.646 v 0.080 q 0.027 c 0.042) | plies 103 decisive 81% | buffer 200000 steps 13182 | 66.5 g/min eta 13.2h
[7175/60000] loss 2.061 (pi 1.651 v 0.080 q 0.027 c 0.041) | plies 103 decisive 82% | buffer 200000 steps 13231 | 66.5 g/min eta 13.2h
[7200/60000] loss 2.063 (pi 1.656 v 0.080 q 0.027 c 0.041) | plies 101 decisive 83% | buffer 200000 steps 13271 | 66.5 g/min eta 13.2h
[7225/60000] loss 2.066 (pi 1.659 v 0.080 q 0.027 c 0.041) | plies 103 decisive 82% | buffer 200000 steps 13318 | 66.5 g/min eta 13.2h
[7250/60000] loss 2.068 (pi 1.657 v 0.080 q 0.027 c 0.043) | plies 104 decisive 80% | buffer 200000 steps 13365 | 66.5 g/min eta 13.2h
[7275/60000] loss 2.069 (pi 1.661 v 0.080 q 0.027 c 0.043) | plies 103 decisive 82% | buffer 200000 steps 13411 | 66.6 g/min eta 13.2h
[7300/60000] loss 2.063 (pi 1.658 v 0.079 q 0.027 c 0.042) | plies 102 decisive 83% | buffer 200000 steps 13461 | 66.5 g/min eta 13.2h
[7325/60000] loss 2.063 (pi 1.658 v 0.080 q 0.027 c 0.041) | plies 104 decisive 80% | buffer 200000 steps 13509 | 66.6 g/min eta 13.2h
[7350/60000] loss 2.061 (pi 1.656 v 0.080 q 0.027 c 0.042) | plies 107 decisive 76% | buffer 200000 steps 13559 | 66.5 g/min eta 13.2h
[7375/60000] loss 2.064 (pi 1.657 v 0.080 q 0.027 c 0.042) | plies 107 decisive 76% | buffer 200000 steps 13607 | 66.4 g/min eta 13.2h
[7400/60000] loss 2.070 (pi 1.664 v 0.080 q 0.027 c 0.041) | plies 108 decisive 75% | buffer 200000 steps 13650 | 66.4 g/min eta 13.2h
[7425/60000] loss 2.068 (pi 1.661 v 0.080 q 0.027 c 0.041) | plies 107 decisive 76% | buffer 200000 steps 13695 | 66.4 g/min eta 13.2h
[7450/60000] loss 2.065 (pi 1.660 v 0.080 q 0.027 c 0.041) | plies 108 decisive 76% | buffer 200000 steps 13742 | 66.5 g/min eta 13.2h
[7475/60000] loss 2.074 (pi 1.668 v 0.079 q 0.027 c 0.041) | plies 109 decisive 74% | buffer 200000 steps 13786 | 66.5 g/min eta 13.2h
[7500/60000] loss 2.076 (pi 1.668 v 0.080 q 0.028 c 0.042) | plies 109 decisive 74% | buffer 200000 steps 13834 | 66.5 g/min eta 13.2h
[7525/60000] loss 2.072 (pi 1.666 v 0.079 q 0.027 c 0.043) | plies 108 decisive 76% | buffer 200000 steps 13879 | 66.6 g/min eta 13.1h
[7550/60000] loss 2.078 (pi 1.668 v 0.080 q 0.027 c 0.043) | plies 106 decisive 78% | buffer 200000 steps 13928 | 66.6 g/min eta 13.1h
[7575/60000] loss 2.075 (pi 1.666 v 0.079 q 0.027 c 0.042) | plies 105 decisive 77% | buffer 200000 steps 13977 | 66.6 g/min eta 13.1h
[7600/60000] loss 2.065 (pi 1.658 v 0.079 q 0.027 c 0.043) | plies 104 decisive 79% | buffer 200000 steps 14021 | 66.6 g/min eta 13.1h
[7625/60000] loss 2.070 (pi 1.663 v 0.079 q 0.027 c 0.043) | plies 105 decisive 77% | buffer 200000 steps 14069 | 66.7 g/min eta 13.1h
[7650/60000] loss 2.063 (pi 1.656 v 0.080 q 0.027 c 0.043) | plies 103 decisive 80% | buffer 200000 steps 14113 | 66.7 g/min eta 13.1h
[7675/60000] loss 2.053 (pi 1.647 v 0.080 q 0.027 c 0.042) | plies 103 decisive 79% | buffer 200000 steps 14160 | 66.6 g/min eta 13.1h
[7700/60000] loss 2.055 (pi 1.651 v 0.080 q 0.027 c 0.042) | plies 101 decisive 80% | buffer 200000 steps 14201 | 66.6 g/min eta 13.1h
[7725/60000] loss 2.065 (pi 1.657 v 0.080 q 0.027 c 0.043) | plies 102 decisive 79% | buffer 200000 steps 14248 | 66.5 g/min eta 13.1h
[7750/60000] loss 2.065 (pi 1.656 v 0.080 q 0.027 c 0.043) | plies 100 decisive 82% | buffer 200000 steps 14293 | 66.6 g/min eta 13.1h
[7775/60000] loss 2.057 (pi 1.653 v 0.079 q 0.027 c 0.043) | plies 100 decisive 82% | buffer 200000 steps 14334 | 66.6 g/min eta 13.1h
